CompanyID,CompanyName,Industry,Region,Year,Revenue,ProfitMargin,MarketCap,GrowthRate,ESG_Overall,ESG_Environmental,ESG_Social,ESG_Governance,CarbonEmissions,WaterUsage,EnergyConsumption,EmissionIntensity,EnergyEfficiency,WaterEfficiency
622,Company_622,Transportation,Latin America,2016,1747.3,5.0,997.6,7.6,20.4,12.7,17.1,31.5,1164892.5,194148.7,3882974.9,666.6814513821324,0.00044999003212717136,0.008999802728527155
622,Company_622,Transportation,Latin America,2017,1486.3,5.3,1297.0,-14.9,23.1,15.9,20.4,32.9,970891.7,161815.3,3236305.5,653.2272757855076,0.00045925824987783136,0.009185163578474966
622,Company_622,Transportation,Latin America,2018,1675.3,5.4,1430.2,12.7,24.5,18.5,23.7,31.5,1075909.7,179318.3,3586365.5,642.2191249328479,0.00046713030225168067,0.00934260474251652
622,Company_622,Transportation,Latin America,2019,1535.4,8.0,1643.9,-8.4,24.3,19.8,19.8,33.3,977488.9,162914.8,3258296.3,636.634688029178,0.00047122786224199444,0.009424558112584002
622,Company_622,Transportation,Latin America,2020,1629.2,8.1,1860.1,6.1,24.2,17.3,20.9,34.4,1054831.1,175805.2,3516103.8,647.4534127178983,0.0004633537838103642,0.009267075149085464
622,Company_622,Transportation,Latin America,2021,1591.2,8.8,1809.0,-2.3,24.9,18.8,19.3,36.7,1020200.9,170033.5,3400669.6,641.1518979386626,0.0004679078496776047,0.009358155892809358
622,Company_622,Transportation,Latin America,2022,1570.1,10.5,2173.5,-1.3,26.4,19.2,19.9,40.2,1003548.4,167258.1,3345161.4,639.1620915865232,0.00046936449762932214,0.00938728826884916
622,Company_622,Transportation,Latin America,2023,1596.2,13.7,2121.5,1.7,28.1,21.9,21.0,41.4,1002419.5,167069.9,3341398.3,628.0036962786618,0.000477704199466433,0.009554084847120876
622,Company_622,Transportation,Latin America,2024,1734.2,15.0,2753.6,8.6,30.2,22.7,22.6,45.2,1083092.6,180515.4,3610308.6,624.5488409641333,0.00048034674930558566,0.009606936582695992
622,Company_622,Transportation,Latin America,2025,1726.2,10.1,1787.0,-0.5,30.6,23.6,23.2,45.0,1071663.9,178610.6,3572212.9,620.8225582203684,0.0004832298769202698,0.009664599973349846
623,Company_623,Consumer Goods,North America,2015,592.8,9.6,1061.9,4.830369999999999,50.9,27.7,46.9,78.3,119312.6,149140.8,596563.1,201.26956815114713,0.0009936920335837064,0.00397476746805703
623,Company_623,Consumer Goods,North America,2016,583.4,8.1,597.6,-1.6,51.5,27.7,45.1,81.9,117428.3,146785.4,587141.6,201.28265341103875,0.0009936274316110457,0.003974509726444183
623,Company_623,Consumer Goods,North America,2017,655.4,7.6,1035.8,12.3,52.1,27.6,44.6,84.1,131989.5,164986.9,659947.6,201.3877021666158,0.00099310914987796,0.00397243659951184
623,Company_623,Consumer Goods,North America,2018,676.9,8.3,1106.7,3.3,52.7,29.0,44.0,84.9,134936.3,168670.4,674681.5,199.34451174471855,0.0010032882182185224,0.004013152278052343
623,Company_623,Consumer Goods,North America,2019,670.3,7.0,770.9,-1.0,54.1,31.6,44.9,85.7,131177.0,163971.3,655885.0,195.69894077278832,0.0010219779382056305,0.00408791050628982
623,Company_623,Consumer Goods,North America,2020,703.8,7.8,972.7,5.0,55.3,29.6,48.9,87.3,139720.8,174651.0,698603.8,198.5234441602728,0.0010074379784364184,0.004029750760087259
623,Company_623,Consumer Goods,North America,2021,835.0,8.6,1291.8,18.6,58.3,34.9,52.2,87.8,159642.9,199553.6,798214.4,191.1891017964072,0.0010460848614106686,0.004184339445642674
623,Company_623,Consumer Goods,North America,2022,867.6,7.9,1137.4,3.9,58.7,37.5,52.4,86.2,162680.2,203350.3,813401.1,187.50599354541265,0.0010666324400102239,0.0042665292355113325
623,Company_623,Consumer Goods,North America,2023,965.7,7.4,748.4,11.3,60.5,38.7,54.1,88.7,179464.5,224330.6,897322.6,185.83876980428704,0.0010762015801229123,0.00430480727996983
623,Company_623,Consumer Goods,North America,2024,1013.8,6.2,1464.4,5.0,60.6,38.5,54.8,88.5,188655.7,235819.6,943278.4,186.0876898796607,0.0010747622335039156,0.004299048934015662
623,Company_623,Consumer Goods,North America,2025,1161.1,5.8,835.7,14.5,60.9,39.0,56.5,87.1,215191.4,268989.3,1075957.2,185.33407975195937,0.0010791321439179923,0.004316528575671969
624,Company_624,Healthcare,Africa,2015,1302.7,17.3,4801.8,4.830369999999999,46.1,50.7,28.0,59.7,110116.4,110116.4,220232.9,84.52936209411222,0.00591510169461511,0.011830208760911183
624,Company_624,Healthcare,Africa,2016,1526.4,17.0,6118.8,17.2,46.4,50.6,28.2,60.5,129132.2,129132.2,258264.4,84.59918763102725,0.005910222237366048,0.011820444474732097
624,Company_624,Healthcare,Africa,2017,1583.7,17.5,5798.6,3.8,47.2,52.4,27.5,61.7,131950.2,131950.2,263900.4,83.31767380185642,0.006001127698177039,0.012002255396354078
624,Company_624,Healthcare,Africa,2018,1671.1,17.0,2995.0,5.5,49.2,54.1,30.6,62.9,137201.3,137201.3,274402.5,82.10238764885405,0.006089959092938293,0.012179913747172949
624,Company_624,Healthcare,Africa,2019,1651.8,13.0,4765.3,-1.2,49.2,57.9,29.2,60.4,131272.5,131272.5,262544.9,79.47239375227025,0.006291495283282973,0.012582985773867336
624,Company_624,Healthcare,Africa,2020,1866.2,15.0,3951.6,13.0,50.2,59.8,29.2,61.5,145867.8,145867.8,291735.7,78.16300503697352,0.00639688594848008,0.012793776282359781
624,Company_624,Healthcare,Africa,2021,2064.1,17.1,7677.0,10.6,50.9,63.7,31.0,57.9,155628.0,155628.0,311256.0,75.3975098105712,0.00663151874983936,0.01326303749967872
624,Company_624,Healthcare,Africa,2022,2105.1,22.2,10092.9,2.0,52.1,65.1,32.5,58.7,156665.3,156665.3,313330.6,74.42178518835209,0.006718462863186679,0.013436925726373358
624,Company_624,Healthcare,Africa,2023,2094.9,19.5,6054.3,-0.5,55.0,68.1,36.2,60.7,151550.9,151550.9,303101.8,72.34278485846579,0.006911539291419583,0.013823078582839167
624,Company_624,Healthcare,Africa,2024,2254.0,20.7,5616.8,7.6,54.2,67.2,35.9,59.6,164485.0,164485.0,328970.1,72.97471162377995,0.006851686521054649,0.013703377207648113
624,Company_624,Healthcare,Africa,2025,2518.7,20.0,10931.4,11.7,53.4,67.2,34.8,58.2,183715.0,183715.0,367430.1,72.94040576487872,0.006854909273899988,0.013709822279073565
625,Company_625,Energy,Middle East,2015,6232.1,-19.0,3192.4,4.830369999999999,32.1,34.6,29.1,32.5,5968666.8,1790600.0,59686668.0,957.7296256478554,0.00010441360204593763,0.003480453479280688
625,Company_625,Energy,Middle East,2016,6006.3,-14.4,12988.2,-3.6,33.6,33.9,29.2,37.6,5783348.9,1735004.7,57833488.7,962.8804588515393,0.0001038550524101445,0.0034618350025218954
625,Company_625,Energy,Middle East,2017,5082.5,-9.4,8013.5,-15.4,33.9,34.3,28.6,38.8,4880469.3,1464140.8,48804693.3,960.2497393015248,0.00010413957462570512,0.0034713191518192786
625,Company_625,Energy,Middle East,2018,5250.6,6.5,4610.4,3.3,35.8,35.4,31.5,40.3,4998715.9,1499614.8,49987158.5,952.02755875519,0.00010503897716050414,0.003501299133617513
625,Company_625,Energy,Middle East,2019,5479.8,7.8,7573.7,4.4,34.5,35.2,31.3,37.0,5227308.3,1568192.5,52273083.4,953.9231906273951,0.00010483024232697168,0.0034943414153555765
625,Company_625,Energy,Middle East,2020,5129.5,6.4,6389.3,-6.4,35.8,36.4,33.7,37.2,4847166.2,1454149.9,48471662.2,944.9588069012575,0.00010582471834440205,0.0035274905290025465
625,Company_625,Energy,Middle East,2021,5427.4,1.7,1536.5,5.8,37.6,39.6,37.3,35.7,5006649.6,1501994.9,50066495.8,922.4766186387589,0.00010840383200934945,0.0036134610044281775
625,Company_625,Energy,Middle East,2022,5672.7,6.3,4780.7,4.5,40.3,45.2,36.7,38.9,5012865.8,1503859.7,50128658.3,883.6825144992684,0.00011316281329636146,0.0037720938994508595
625,Company_625,Energy,Middle East,2023,6004.3,-4.2,28513.8,5.8,39.7,44.8,33.2,41.2,5322474.2,1596742.3,53224742.4,886.4437486468031,0.00011281031582785078,0.003760343794988083
625,Company_625,Energy,Middle East,2024,5478.2,2.9,1527.5,-8.8,38.7,43.8,32.1,40.4,4894409.4,1468322.8,48944093.9,893.4338651381842,0.00011192770288469882,0.0037309234726859786
625,Company_625,Energy,Middle East,2025,5455.1,3.4,2044.2,-0.4,39.0,43.0,32.6,41.4,4902670.3,1470801.1,49026703.4,898.7315172957415,0.00011126793403775952,0.0037089311396354
626,Company_626,Healthcare,Europe,2015,3514.5,15.0,7413.8,4.830369999999999,68.2,49.5,73.9,81.2,299926.5,299926.5,599853.0,85.3397353819889,0.0058589354391826,0.0117178708783652
626,Company_626,Healthcare,Europe,2016,3744.4,14.5,8819.8,6.5,70.1,51.2,73.7,85.4,315100.3,315100.3,630200.7,84.15241427197948,0.005941599239734263,0.0118832003650901
626,Company_626,Healthcare,Europe,2017,4385.8,14.2,13347.5,17.1,69.7,48.2,76.7,84.4,378426.0,378426.0,756851.9,86.28437229239819,0.005794792878236812,0.011589584225185374
626,Company_626,Healthcare,Europe,2018,4479.7,9.3,9082.8,2.1,70.2,50.1,78.2,82.4,380516.3,380516.3,761032.5,84.94236221175525,0.005886345195507419,0.011772688844078427
626,Company_626,Healthcare,Europe,2019,4835.8,12.7,9500.9,7.9,70.7,49.1,80.4,82.6,413927.6,413927.6,827855.1,85.59650936763306,0.005841360402321615,0.01168271939343982
626,Company_626,Healthcare,Europe,2020,5343.0,11.3,10252.4,10.5,70.8,51.5,80.8,80.3,448619.3,448619.3,897238.5,83.96393411940856,0.005954938402665512,0.011909875477938644
626,Company_626,Healthcare,Europe,2021,5799.4,6.0,6697.2,8.5,70.9,50.2,81.3,81.1,492017.1,492017.1,984034.3,84.83931096320309,0.005893493753215715,0.011786988704254384
626,Company_626,Healthcare,Europe,2022,7407.2,3.6,6600.9,27.7,71.2,49.4,82.4,81.9,632684.9,632684.9,1265369.8,85.41485311588725,0.005853782823013478,0.011707565646026956
626,Company_626,Healthcare,Europe,2023,8707.1,2.5,2525.6,17.5,71.8,49.2,81.5,84.8,744739.9,744739.9,1489479.7,85.5324849835192,0.005845732573596002,0.01169146436225587
626,Company_626,Healthcare,Europe,2024,9702.6,0.5,439.0,11.4,74.3,50.6,84.6,87.8,820722.1,820722.1,1641444.1,84.58785274050254,0.005911014575519203,0.011822028430817205
626,Company_626,Healthcare,Europe,2025,10774.6,6.7,16096.9,11.0,76.8,52.6,86.9,90.8,896184.9,896184.9,1792369.8,83.17570025801422,0.006011371090943398,0.012022742181886797
627,Company_627,Transportation,Africa,2015,544.1,3.3,277.3,4.830369999999999,41.4,57.5,12.0,54.6,260306.8,43384.5,867689.4,478.4172027200882,0.0006270677041807818,0.012541345411379641
627,Company_627,Transportation,Africa,2016,576.6,7.2,522.5,6.0,41.4,57.0,10.9,56.2,277218.7,46203.1,924062.4,480.7816510579258,0.0006239838348579057,0.012479682099253082
627,Company_627,Transportation,Africa,2017,591.8,10.4,900.7,2.6,42.3,55.9,12.6,58.5,287235.1,47872.5,957450.4,485.35839810746876,0.0006180999036608058,0.012362003237766985
627,Company_627,Transportation,Africa,2018,608.9,13.1,998.7,2.9,43.0,55.5,13.3,60.1,296548.4,49424.7,988494.7,487.02315651174257,0.0006159871165722993,0.012319751055646266
627,Company_627,Transportation,Africa,2019,597.6,12.3,810.6,-1.9,43.2,55.7,13.0,61.0,290459.4,48409.9,968198.1,486.0431726907631,0.0006172290567395247,0.012344582409796344
627,Company_627,Transportation,Africa,2020,622.6,10.9,1341.9,4.2,45.0,57.7,15.9,61.6,297448.5,49574.8,991495.1,477.75216832637324,0.0006279405717688368,0.012558800035501907
627,Company_627,Transportation,Africa,2021,642.4,11.7,1387.5,3.2,45.1,55.6,18.6,61.2,312416.5,52069.4,1041388.3,486.32705479452056,0.0006168688470957471,0.012337380496030297
627,Company_627,Transportation,Africa,2022,682.2,13.1,1528.4,6.2,45.6,57.1,17.3,62.3,327525.4,54587.6,1091751.4,480.1017296980358,0.0006248675293661177,0.012497343719086387
627,Company_627,Transportation,Africa,2023,707.7,9.2,530.2,3.7,47.3,63.5,16.8,61.5,320809.3,53468.2,1069364.4,453.31256181998015,0.0006617949877516028,0.013235904705974768
627,Company_627,Transportation,Africa,2024,808.3,11.5,1199.6,14.2,48.0,66.2,15.7,61.9,357256.5,59542.7,1190855.0,441.9850303105283,0.0006787560198344886,0.013575131796173166
627,Company_627,Transportation,Africa,2025,823.6,15.1,2019.5,1.9,50.3,70.7,13.7,66.4,348471.7,58078.6,1161572.4,423.1079407479359,0.0007090388855658073,0.014180782594621771
628,Company_628,Energy,Europe,2015,10106.3,4.1,6674.3,4.830369999999999,58.1,22.0,84.4,68.0,10572936.8,3171881.0,105729368.0,1046.1728624719235,9.558649778366214e-05,0.003186216632969522
628,Company_628,Energy,Europe,2016,9972.5,6.9,12235.0,-1.3,58.5,25.8,83.1,66.6,10164693.4,3049408.0,101646934.0,1019.2723389320632,9.810920612716169e-05,0.003270306892354188
628,Company_628,Energy,Europe,2017,9641.4,1.6,2816.7,-3.3,56.7,24.5,81.7,63.8,9918097.2,2975429.2,99180971.8,1028.6988611612421,9.721017877745779e-05,0.003240339242486428
628,Company_628,Energy,Europe,2018,8247.9,2.2,1880.6,-14.5,57.7,26.6,82.0,64.4,8364107.5,2509232.3,83641075.4,1014.0893439542187,9.861064029313041e-05,0.0032870212933254527
628,Company_628,Energy,Europe,2019,7287.0,2.4,2997.7,-11.6,58.6,24.8,84.6,66.4,7480250.0,2244075.0,74802500.4,1026.5198298339508,9.741652967525668e-05,0.0032472176732061095
628,Company_628,Energy,Europe,2020,6172.5,7.1,5404.6,-15.3,59.9,27.4,85.1,67.2,6221162.4,1866348.7,62211623.8,1007.8837424058324,9.921779280096528e-05,0.00330725978484085
628,Company_628,Energy,Europe,2021,5576.7,8.4,5404.9,-9.7,62.1,29.7,88.8,67.6,5531119.7,1659335.9,55311197.3,991.8266537558055,0.00010082406948728265,0.0033608023547251646
628,Company_628,Energy,Europe,2022,4742.1,13.7,7741.8,-15.0,62.3,32.5,91.6,62.8,4611522.8,1383456.8,46115227.6,972.4642668859786,0.00010283154278522958,0.003427718162215112
628,Company_628,Energy,Europe,2023,4360.4,12.6,4894.8,-8.0,62.3,33.7,89.3,64.0,4205367.4,1261610.2,42053674.4,964.4453261168702,0.00010368654017067293,0.0034562180933540325
628,Company_628,Energy,Europe,2024,4093.7,16.2,10954.1,-6.1,61.9,32.9,88.1,64.7,3969464.9,1190839.5,39694648.6,969.6521239954076,0.00010312977049505862,0.003437658895258345
628,Company_628,Energy,Europe,2025,4072.9,13.2,10088.6,-0.5,63.8,33.1,89.2,69.1,3943776.4,1183132.9,39437763.5,968.2968891944314,0.00010327411188010193,0.0034424704105515116
629,Company_629,Retail,Latin America,2015,807.5,6.0,853.1,4.830369999999999,58.5,68.2,55.6,51.6,58320.0,29160.0,116639.9,72.22291021671826,0.0069230169093080504,0.0276920438957476
629,Company_629,Retail,Latin America,2016,871.6,4.4,609.1,7.9,58.7,66.9,55.9,53.3,63792.9,31896.4,127585.7,73.19056906837999,0.0068314866007710895,0.027325967820819905
629,Company_629,Retail,Latin America,2017,999.1,5.3,1038.3,14.6,59.7,70.8,53.8,54.4,70365.3,35182.7,140730.7,70.42868581723552,0.007099374905404435,0.028397479443021716
629,Company_629,Retail,Latin America,2018,1178.9,6.3,1486.5,18.0,60.6,71.3,53.5,57.1,82615.1,41307.5,165230.2,70.07812367461193,0.0071348942263581355,0.02853961145070508
629,Company_629,Retail,Latin America,2019,1215.9,8.8,1765.0,3.1,60.3,71.0,53.7,56.3,85505.2,42752.6,171010.4,70.32255942100501,0.007110093889026633,0.028440375556106533
629,Company_629,Retail,Latin America,2020,1420.1,10.1,1669.6,16.8,60.7,69.5,54.1,58.5,101360.0,50680.0,202720.0,71.37525526371383,0.007005228887134964,0.028020915548539856
629,Company_629,Retail,Latin America,2021,1632.1,9.4,2299.7,14.9,63.2,68.6,59.7,61.4,117485.4,58742.7,234970.8,71.98419214508915,0.006945969456630356,0.027783877826521423
629,Company_629,Retail,Latin America,2022,1850.1,9.4,2834.6,13.4,62.8,66.8,59.5,62.1,135480.5,67740.2,270961.0,73.22874439219503,0.006827919885149523,0.027311699699735164
629,Company_629,Retail,Latin America,2023,1866.0,13.4,6132.4,0.9,64.4,66.6,61.0,65.6,136977.3,68488.6,273954.6,73.40691318327974,0.0068113475736490655,0.027245410185052693
629,Company_629,Retail,Latin America,2024,2140.4,10.1,3373.5,14.7,65.2,68.3,61.2,66.1,154496.6,77248.3,308993.1,72.18118108764718,0.006927015522353089,0.02770805312220463
629,Company_629,Retail,Latin America,2025,2555.2,12.3,4403.8,19.4,66.1,66.4,63.7,68.2,187844.3,93922.1,375688.6,73.51451941139636,0.006801377523832238,0.027205524578347372
630,Company_630,Consumer Goods,Africa,2015,655.9,15.0,1528.3,4.830369999999999,62.1,82.7,41.0,62.5,81501.1,101876.3,407505.4,124.25842354017382,0.0016095492231513987,0.0064382000524165085
630,Company_630,Consumer Goods,Africa,2016,696.3,10.0,886.7,6.2,61.6,80.3,42.2,62.1,88798.9,110998.6,443994.3,127.5296567571449,0.0015682633763541558,0.006273052092548914
630,Company_630,Consumer Goods,Africa,2017,744.6,8.5,1191.4,6.9,61.8,80.8,42.6,62.0,94450.7,118063.3,472253.3,126.84756916465216,0.0015766962348383803,0.006306786274820372
630,Company_630,Consumer Goods,Africa,2018,717.8,7.7,714.4,-3.6,62.4,82.6,42.8,61.8,89270.6,111588.3,446353.1,124.36695458344944,0.001608143866369473,0.006432574024337677
630,Company_630,Consumer Goods,Africa,2019,708.3,10.4,1756.9,-1.3,62.9,83.3,43.7,61.8,87401.0,109251.3,437005.2,123.39545390371312,0.0016208045121659878,0.006483218048663951
630,Company_630,Consumer Goods,Africa,2020,689.9,10.7,1208.6,-2.6,64.9,88.1,44.4,62.1,80454.1,100567.6,402270.5,116.61704594868823,0.0017150151452815952,0.006860062286462041
630,Company_630,Consumer Goods,Africa,2021,717.2,8.2,1260.2,4.0,67.0,89.0,47.5,64.4,82724.9,103406.1,413624.6,115.3442554378137,0.001733939422365111,0.006935761043110609
630,Company_630,Consumer Goods,Africa,2022,743.0,6.6,1115.3,3.6,67.9,91.5,48.8,63.5,83163.2,103954.1,415816.2,111.92893674293404,0.0017868471694945987,0.007147385240216595
630,Company_630,Consumer Goods,Africa,2023,721.8,8.8,871.2,-2.9,67.2,87.1,52.4,62.1,85181.9,106477.4,425909.7,118.01316154059296,0.0016947254312357758,0.006778903316572343
630,Company_630,Consumer Goods,Africa,2024,706.7,9.4,1639.2,-2.1,70.1,86.7,58.4,65.4,83846.3,104807.9,419231.6,118.64482807414744,0.0016857030815425175,0.00674281232617007
630,Company_630,Consumer Goods,Africa,2025,740.8,12.4,2150.2,4.8,69.3,86.4,57.1,64.2,88183.0,110228.7,440914.8,119.03752699784017,0.0016801431931974158,0.006720572772789663
631,Company_631,Manufacturing,North America,2015,708.3,7.0,558.5,4.830369999999999,29.8,28.8,31.5,29.2,212155.0,282873.4,3535917.0,299.52703656642666,0.00020031578795542994,0.00250394699536966
631,Company_631,Manufacturing,North America,2016,683.8,8.1,788.5,-3.5,30.7,31.5,32.4,28.1,200971.2,267961.6,3349519.9,293.9034805498684,0.00020414866023038108,0.0025518581766939743
631,Company_631,Manufacturing,North America,2017,684.0,9.2,613.0,0.0,29.8,30.7,31.0,27.7,202140.3,269520.4,3369004.5,295.5267543859649,0.00020302733344523583,0.00253784129141987
631,Company_631,Manufacturing,North America,2018,648.5,6.3,501.6,-5.2,29.9,29.9,29.8,30.0,192776.8,257035.7,3212946.8,297.2656900539707,0.00020183963207856415,0.002522995832874577
631,Company_631,Manufacturing,North America,2019,730.1,7.0,462.7,12.6,31.8,31.3,34.9,29.1,214897.5,286530.0,3581624.4,294.33981646349815,0.00020384605376264469,0.0025480752451750256
631,Company_631,Manufacturing,North America,2020,739.3,4.0,375.7,1.3,33.3,34.5,35.7,29.8,212649.3,283532.4,3544155.1,287.6360070336805,0.00020859696574791547,0.002607462145419712
631,Company_631,Manufacturing,North America,2021,842.3,2.0,355.7,13.9,32.8,35.6,34.4,28.3,240261.0,320348.0,4004350.0,285.2439748308204,0.00021034624845480538,0.0026293281056850673
631,Company_631,Manufacturing,North America,2022,785.7,4.5,484.6,-6.7,34.2,37.9,35.5,29.1,220283.0,293710.7,3671384.1,280.3652793687158,0.0002140064832769745,0.0026750812959827476
631,Company_631,Manufacturing,North America,2023,838.1,6.2,1097.3,6.7,37.6,39.7,37.2,36.0,231903.1,309204.1,3865050.9,276.7009903352822,0.00021684061133580415,0.002710507396247333
631,Company_631,Manufacturing,North America,2024,1094.9,7.1,1444.5,30.6,39.7,43.9,37.6,37.7,293225.7,390967.6,4887094.7,267.81048497579684,0.00022403903898158552,0.002800487815358613
631,Company_631,Manufacturing,North America,2025,1157.2,5.2,568.1,5.7,41.7,45.9,42.7,36.4,304947.4,406596.5,5082455.9,263.52177670238507,0.00022768520234479555,0.002846064833317552
632,Company_632,Transportation,Europe,2015,2024.2,3.8,1121.1,4.830369999999999,43.5,46.5,26.5,57.5,1062390.4,177065.1,3541301.2,524.844580575042,0.0005715978070433545,0.01143195355832403
632,Company_632,Transportation,Europe,2016,2107.1,6.5,1461.0,4.1,45.3,48.0,29.1,58.7,1092088.8,182014.8,3640296.1,518.2899719994306,0.000578826541060767,0.011576531139226041
632,Company_632,Transportation,Europe,2017,1906.2,9.5,3027.6,-9.5,46.5,51.3,28.8,59.4,961453.6,160242.3,3204845.3,504.3823313398384,0.0005947868996984036,0.011895735395710122
632,Company_632,Transportation,Europe,2018,2079.0,5.6,1993.9,9.1,49.3,53.6,29.7,64.7,1028525.7,171420.9,3428418.9,494.7213564213564,0.0006064019773079655,0.012128042729912164
632,Company_632,Transportation,Europe,2019,1796.6,4.0,980.9,-13.6,50.3,53.1,28.8,69.1,893069.8,148845.0,2976899.4,497.0888344651008,0.000603513843967989,0.012070274446571936
632,Company_632,Transportation,Europe,2020,1917.1,-1.3,9225.8,6.7,51.8,53.9,29.7,71.9,946269.1,157711.5,3154230.4,493.5940222210631,0.0006077869264084196,0.012155740069684201
632,Company_632,Transportation,Europe,2021,2102.0,-3.3,6153.9,9.6,52.7,55.5,28.8,73.7,1023128.1,170521.3,3410426.9,486.7402949571836,0.0006163451267640423,0.012326905788309145
632,Company_632,Transportation,Europe,2022,1962.8,-4.7,8815.5,-6.6,52.9,56.1,29.8,72.8,950661.5,158443.6,3168871.6,484.33946403097616,0.0006194002937828089,0.012388004311944438
632,Company_632,Transportation,Europe,2023,2205.8,-4.9,5787.9,12.4,55.7,61.1,30.9,75.0,1022294.6,170382.4,3407648.8,463.457521080787,0.0006473084902411305,0.012946172844143528
632,Company_632,Transportation,Europe,2024,2185.3,-5.6,10271.8,-0.9,55.4,63.0,30.0,73.3,994930.0,165821.7,3316433.2,455.2830275019448,0.0006589308055413267,0.013178612931841851
632,Company_632,Transportation,Europe,2025,2232.6,-5.0,2337.0,2.2,57.6,64.4,34.6,73.8,1004070.9,167345.2,3346903.1,449.7316581564096,0.0006670644274105217,0.013341284960668127
633,Company_633,Utilities,Europe,2015,270.0,11.2,260.8,4.830369999999999,59.1,43.8,67.1,66.6,193023.9,120639.9,1930239.2,714.9033333333333,0.00013987903675357957,0.0022380655156378614
633,Company_633,Utilities,Europe,2016,293.5,8.6,223.4,8.7,60.4,44.9,67.9,68.3,208006.5,130004.1,2080064.8,708.7103918228279,0.00014110137338029085,0.002257621105795894
633,Company_633,Utilities,Europe,2017,264.0,10.3,370.7,-10.0,61.9,47.3,66.7,71.6,183498.4,114686.5,1834984.0,695.0696969696969,0.00014387046426562848,0.0023019274282500557
633,Company_633,Utilities,Europe,2018,255.9,8.8,327.3,-3.1,62.2,50.6,63.8,72.2,173163.8,108227.4,1731637.7,676.6854239937475,0.00014777918036781022,0.002364465930069465
633,Company_633,Utilities,Europe,2019,285.5,10.0,418.2,11.6,61.1,51.8,62.8,68.8,191340.9,119588.1,1913409.4,670.1957968476357,0.00014921009586343624,0.00238736128427494
633,Company_633,Utilities,Europe,2020,293.3,9.0,270.8,2.7,63.1,54.0,63.0,72.5,192929.4,120580.9,1929294.3,657.7886123423116,0.00015202449932081384,0.0024323918630562553
633,Company_633,Utilities,Europe,2021,312.6,11.5,439.2,6.6,65.9,54.9,68.2,74.7,203944.6,127465.4,2039446.0,652.4139475367882,0.0001532769193202468,0.002452430228124652
633,Company_633,Utilities,Europe,2022,344.9,14.5,719.7,10.3,68.0,56.8,72.7,74.5,221337.5,138335.9,2213374.9,641.7439837634097,0.00015582538683347317,0.0024932067525494104
633,Company_633,Utilities,Europe,2023,331.7,12.3,555.0,-3.8,68.7,58.0,72.0,76.1,210807.9,131754.9,2108078.7,635.5378353934278,0.00015734706678645344,0.0025175534268554716
633,Company_633,Utilities,Europe,2024,356.5,11.8,357.4,7.5,67.4,58.4,69.9,74.0,225549.2,140968.2,2255491.9,632.6765778401123,0.00015805864787188994,0.0025289391508155736
633,Company_633,Utilities,Europe,2025,412.1,12.1,575.1,15.6,67.3,60.8,68.5,72.6,255307.9,159567.5,2553079.3,619.528997816064,0.00016141292595181044,0.002582606107133345
634,Company_634,Healthcare,Europe,2015,1316.6,18.7,3223.9,4.830369999999999,46.5,31.5,58.6,49.5,128951.4,128951.4,257902.8,97.94273127753304,0.005105024063329285,0.01021004812665857
634,Company_634,Healthcare,Europe,2016,1487.1,16.3,2638.0,12.9,48.4,33.0,62.2,49.9,144087.8,144087.8,288175.6,96.89180283773787,0.005160395259001803,0.010320790518003607
634,Company_634,Healthcare,Europe,2017,1777.1,18.5,4347.0,19.5,48.8,35.7,60.9,49.7,168798.2,168798.2,337596.3,94.98520060773171,0.0052639794926662405,0.010527955866827962
634,Company_634,Healthcare,Europe,2018,1541.0,22.2,4933.4,-13.3,48.3,33.5,63.4,48.0,148788.1,148788.1,297576.2,96.55295262816354,0.005178505539085451,0.010357011078170901
634,Company_634,Healthcare,Europe,2019,1433.2,20.8,6821.7,-7.0,49.6,35.7,65.4,47.7,136200.8,136200.8,272401.6,95.03265420039072,0.005261349419386671,0.010522698838773341
634,Company_634,Healthcare,Europe,2020,1548.3,22.4,8124.4,8.0,48.5,35.4,66.8,43.4,147402.4,147402.4,294804.8,95.20273848737325,0.0052519497647256766,0.010503899529451353
634,Company_634,Healthcare,Europe,2021,1622.3,25.3,5903.0,4.8,47.7,35.2,63.2,44.8,154735.1,154735.1,309470.2,95.3800776675091,0.005242184869496319,0.010484369738992638
634,Company_634,Healthcare,Europe,2022,1634.1,26.5,7807.4,0.7,48.2,35.3,64.3,45.0,155684.0,155684.0,311368.1,95.27201517654979,0.005248129143608482,0.010496261658230775
634,Company_634,Healthcare,Europe,2023,1769.5,28.1,7566.4,8.3,51.2,37.5,69.0,47.1,165830.6,165830.6,331661.2,93.71607798813224,0.005335263817413674,0.010670527634827348
634,Company_634,Healthcare,Europe,2024,1623.6,25.4,9394.2,-8.2,52.3,39.7,68.3,48.9,149675.2,149675.2,299350.5,92.18723823601874,0.005423742402300981,0.010847488428276694
634,Company_634,Healthcare,Europe,2025,1595.4,26.4,8025.8,-1.7,51.8,40.3,65.1,50.0,146393.1,146393.1,292786.2,91.75949605114705,0.005449027310713415,0.01089805462142683
635,Company_635,Transportation,Latin America,2015,922.2,4.5,569.6,4.830369999999999,39.1,59.1,28.1,30.1,435066.5,72511.1,1450221.6,471.77022337887655,0.000635902816507491,0.012718052822257558
